reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2021-01-12,Brake Pads,Braking system,1,957.22,47.39,957.22,Wholesale Client,Check,Completed,ORD008841,Automated migration
2021-01-12,Brake Pads,Braking system,2,1539.1,100.44,3078.2,Retail Client,GCash,Completed,ORD008880,Automated migration
2021-01-12,Catalytic Converter,Exhaust system,2,12044.23,596.77,24088.46,Retail Client,Check,Completed,ORD025095,Automated migration
2021-01-12,Catalytic Converter,Exhaust system,3,23587.51,2011.5,70762.53,Retail Client,Maya,Completed,ORD025161,Automated migration
2021-01-12,Catalytic Converter,Exhaust system,1,23845.26,698.26,23845.26,Retail Client,Maya,Completed,ORD025185,Automated migration
2021-01-12,Catalytic Converter,Exhaust system,1,17145.46,764.41,17145.46,Retail Client,Cash,Completed,ORD025202,Automated migration
2021-01-12,Oil Filter,Engine system,1,210.22,44.87,210.22,Retail Client,Cash,Completed,ORD000011,Automated migration
2021-01-12,Shock Absorber,Suspension & traction,2,3121.59,290.76,6243.18,Wholesale Client,Cash,Completed,ORD013902,Automated migration
2021-01-12,Shock Absorber,Suspension & traction,1,3484.7,108.03,3484.7,Wholesale Client,GCash,Completed,ORD013923,Automated migration
2021-01-12,Starter Motor,Electrical system,2,6319.79,464.73,12639.58,Retail Client,Maya,Completed,ORD023946,Automated migration
2021-01-12,Starter Motor,Electrical system,1,6396.07,217.37,6396.07,Retail Client,Check,Completed,ORD023948,Automated migration
2021-01-12,Wheel Bearing,Drivetrain,1,2613.71,168.11,2613.71,Wholesale Client,Check,Completed,ORD018380,Automated migration
2021-01-13,Air Filter,Engine system,2,290.14,55.72,580.28,Retail Client,Check,Completed,ORD005193,Automated migration
2021-01-13,Air Filter,Engine system,2,231.51,68.1,463.02,Wholesale Client,Maya,Completed,ORD005231,Automated migration
2021-01-13,Catalytic Converter,Exhaust system,2,17098.51,770.5,34197.02,Retail Client,Maya,Completed,ORD025175,Automated migration
2021-01-13,Oil Filter,Engine system,1,258.19,54.59,258.19,Retail Client,Cash,Completed,ORD000040,Automated migration
2021-01-13,Oil Filter,Engine system,2,211.2,50.37,422.4,Wholesale Client,Bank Transfer,Completed,ORD000042,Automated migration
2021-01-13,Oil Filter,Engine system,1,169.7,44.9,169.7,Wholesale Client,Check,Completed,ORD000063,Automated migration
2021-01-13,Oil Filter,Engine system,1,210.05,42.17,210.05,Retail Client,Maya,Completed,ORD000067,Automated migration
2021-01-13,Oil Filter,Engine system,1,147.06,31.18,147.06,Wholesale Client,Check,Completed,ORD000075,Automated migration
2021-01-13,Shock Absorber,Suspension & traction,1,3116.26,108.84,3116.26,Retail Client,Maya,Completed,ORD013883,Automated migration
2021-01-13,Shock Absorber,Suspension & traction,2,2436.4,223.61,4872.8,Wholesale Client,Maya,Completed,ORD013898,Automated migration
2021-01-13,Starter Motor,Electrical system,2,9172.05,537.93,18344.1,Retail Client,Cash,Completed,ORD023936,Automated migration
2021-01-13,Wheel Bearing,Drivetrain,1,2186.95,84.4,2186.95,Retail Client,Bank Transfer,Completed,ORD018355,Automated migration
2021-01-14,Air Filter,Engine system,3,333.85,47.34,1001.55,Wholesale Client,Maya,Completed,ORD005176,Automated migration
2021-01-14,Air Filter,Engine system,2,323.92,79.78,647.84,Retail Client,Bank Transfer,Completed,ORD005222,Automated migration
2021-01-14,Brake Pads,Braking system,3,1270.05,164.38,3810.15,Retail Client,GCash,Completed,ORD008901,Automated migration
2021-01-14,Catalytic Converter,Exhaust system,2,22733.94,2140.89,45467.88,Retail Client,Maya,Completed,ORD025123,Automated migration
2021-01-14,Catalytic Converter,Exhaust system,1,15926.1,808.14,15926.1,Retail Client,Bank Transfer,Completed,ORD025146,Automated migration
2021-01-14,Catalytic Converter,Exhaust system,2,16407.25,1605.34,32814.5,Wholesale Client,GCash,Completed,ORD025178,Automated migration
2021-01-14,Catalytic Converter,Exhaust system,1,15327.0,759.82,15327.0,Retail Client,Check,Completed,ORD025213,Automated migration
2021-01-14,Oil Filter,Engine system,1,180.31,41.29,180.31,Retail Client,Maya,Completed,ORD000021,Automated migration
2021-01-14,Oil Filter,Engine system,2,187.56,59.75,375.12,Wholesale Client,Bank Transfer,Completed,ORD000050,Automated migration
2021-01-14,Oil Filter,Engine system,1,247.97,54.99,247.97,Wholesale Client,Bank Transfer,Completed,ORD000055,Automated migration
2021-01-14,Shock Absorber,Suspension & traction,1,3118.66,167.77,3118.66,Retail Client,Cash,Completed,ORD013866,Automated migration
2021-01-14,Shock Absorber,Suspension & traction,2,3604.68,278.59,7209.36,Retail Client,Bank Transfer,Completed,ORD013876,Automated migration
2021-01-14,Shock Absorber,Suspension & traction,2,2476.92,145.3,4953.84,Wholesale Client,Bank Transfer,Completed,ORD013880,Automated migration
2021-01-14,Starter Motor,Electrical system,2,7766.9,671.95,15533.8,Retail Client,GCash,Completed,ORD023937,Automated migration
2021-01-15,Brake Pads,Braking system,3,1158.14,157.66,3474.42,Retail Client,Cash,Completed,ORD008854,Automated migration
2021-01-15,Brake Pads,Braking system,2,1035.14,120.09,2070.28,Retail Client,GCash,Completed,ORD008872,Automated migration
2021-01-15,Catalytic Converter,Exhaust system,1,19738.88,792.22,19738.88,Retail Client,Maya,Completed,ORD025077,Automated migration
2021-01-15,Catalytic Converter,Exhaust system,1,15383.78,620.64,15383.78,Wholesale Client,GCash,Completed,ORD025106,Automated migration
2021-01-15,Catalytic Converter,Exhaust system,1,13996.66,505.89,13996.66,Retail Client,GCash,Completed,ORD025162,Automated migration
2021-01-15,Catalytic Converter,Exhaust system,1,23519.68,834.03,23519.68,Retail Client,Maya,Completed,ORD025184,Automated migration
2021-01-15,Oil Filter,Engine system,1,202.86,32.78,202.86,Retail Client,Maya,Completed,ORD000010,Automated migration
2021-01-15,Oil Filter,Engine system,3,189.84,52.21,569.52,Wholesale Client,Check,Completed,ORD000041,Automated migration
2021-01-15,Oil Filter,Engine system,3,165.82,66.31,497.46,Retail Client,Bank Transfer,Completed,ORD000078,Automated migration
2021-01-15,Shock Absorber,Suspension & traction,1,3971.86,181.79,3971.86,Wholesale Client,GCash,Completed,ORD013886,Automated migration
2021-01-15,Shock Absorber,Suspension & traction,1,3411.35,148.09,3411.35,Retail Client,Maya,Completed,ORD013893,Automated migration
2021-01-15,Wheel Bearing,Drivetrain,1,2049.92,104.74,2049.92,Retail Client,Maya,Completed,ORD018353,Automated migration
2021-01-15,Wheel Bearing,Drivetrain,1,2779.74,121.78,2779.74,Wholesale Client,Maya,Completed,ORD018358,Automated migration
2021-01-15,Wheel Bearing,Drivetrain,2,2046.2,151.44,4092.4,Wholesale Client,Check,Completed,ORD018394,Automated migration
2021-01-16,Air Filter,Engine system,1,259.21,48.93,259.21,Retail Client,Cash,Completed,ORD005192,Automated migration
2021-01-16,Air Filter,Engine system,3,240.49,64.08,721.47,Retail Client,Bank Transfer,Completed,ORD005226,Automated migration
2021-01-16,Air Filter,Engine system,1,249.1,37.57,249.1,Wholesale Client,Bank Transfer,Completed,ORD005236,Automated migration
2021-01-16,Brake Pads,Braking system,1,1499.73,85.08,1499.73,Retail Client,Check,Completed,ORD008851,Automated migration
2021-01-16,Brake Pads,Braking system,1,1173.75,81.32,1173.75,Retail Client,Cash,Completed,ORD008896,Automated migration
2021-01-16,Catalytic Converter,Exhaust system,3,21862.85,1566.02,65588.55,Wholesale Client,Maya,Completed,ORD025076,Automated migration
2021-01-16,Catalytic Converter,Exhaust system,1,12779.82,649.6,12779.82,Wholesale Client,Cash,Completed,ORD025124,Automated migration
2021-01-16,Catalytic Converter,Exhaust system,1,14962.44,517.82,14962.44,Wholesale Client,Maya,Completed,ORD025194,Automated migration
2021-01-16,Oil Filter,Engine system,1,183.94,44.13,183.94,Retail Client,Cash,Completed,ORD000007,Automated migration
2021-01-16,Oil Filter,Engine system,1,233.05,51.04,233.05,Retail Client,Maya,Completed,ORD000030,Automated migration
2021-01-16,Oil Filter,Engine system,1,225.59,49.67,225.59,Retail Client,Maya,Completed,ORD000047,Automated migration
2021-01-16,Shock Absorber,Suspension & traction,1,4019.7,152.37,4019.7,Wholesale Client,Check,Completed,ORD013906,Automated migration
2021-01-16,Shock Absorber,Suspension & traction,2,2590.22,159.32,5180.44,Wholesale Client,GCash,Completed,ORD013927,Automated migration
2021-01-16,Starter Motor,Electrical system,2,9655.4,451.3,19310.8,Wholesale Client,Bank Transfer,Completed,ORD023926,Automated migration
2021-01-16,Starter Motor,Electrical system,1,9404.15,389.24,9404.15,Wholesale Client,GCash,Completed,ORD023930,Automated migration
2021-01-16,Starter Motor,Electrical system,1,6596.67,224.86,6596.67,Retail Client,Bank Transfer,Completed,ORD023950,Automated migration
2021-01-16,Wheel Bearing,Drivetrain,2,2273.56,174.26,4547.12,Wholesale Client,Bank Transfer,Completed,ORD018341,Automated migration
2021-01-16,Wheel Bearing,Drivetrain,2,1967.03,212.65,3934.06,Wholesale Client,GCash,Completed,ORD018354,Automated migration
2021-01-17,Air Filter,Engine system,1,282.22,28.82,282.22,Wholesale Client,GCash,Completed,ORD005178,Automated migration
2021-01-17,Air Filter,Engine system,1,229.26,40.68,229.26,Wholesale Client,Bank Transfer,Completed,ORD005212,Automated migration
2021-01-17,Brake Pads,Braking system,1,1189.07,90.22,1189.07,Retail Client,GCash,Completed,ORD008842,Automated migration
2021-01-17,Brake Pads,Braking system,4,951.54,160.99,3806.16,Wholesale Client,Cash,Completed,ORD008881,Automated migration
2021-01-17,Brake Pads,Braking system,2,1113.32,137.55,2226.64,Retail Client,GCash,Completed,ORD008897,Automated migration
2021-01-17,Catalytic Converter,Exhaust system,4,22198.77,2794.37,88795.08,Retail Client,Check,Completed,ORD025105,Automated migration
2021-01-17,Catalytic Converter,Exhaust system,3,13625.85,1327.2,40877.55,Wholesale Client,Check,Completed,ORD025148,Automated migration
2021-01-17,Catalytic Converter,Exhaust system,2,21861.43,1138.37,43722.86,Wholesale Client,Bank Transfer,Completed,ORD025190,Automated migration
2021-01-17,Catalytic Converter,Exhaust system,1,14321.4,710.93,14321.4,Wholesale Client,GCash,Completed,ORD025212,Automated migration
2021-01-17,Oil Filter,Engine system,3,153.37,45.39,460.11,Retail Client,Check,Completed,ORD000003,Automated migration
2021-01-17,Oil Filter,Engine system,1,256.92,48.39,256.92,Wholesale Client,Bank Transfer,Completed,ORD000038,Automated migration
2021-01-17,Oil Filter,Engine system,3,198.71,62.22,596.13,Wholesale Client,Check,Completed,ORD000045,Automated migration
2021-01-17,Starter Motor,Electrical system,2,6907.02,642.01,13814.04,Retail Client,Maya,Completed,ORD023925,Automated migration
2021-01-18,Air Filter,Engine system,1,324.8,49.23,324.8,Retail Client,Maya,Completed,ORD005182,Automated migration
2021-01-18,Air Filter,Engine system,1,256.4,31.18,256.4,Wholesale Client,Bank Transfer,Completed,ORD005191,Automated migration
2021-01-18,Air Filter,Engine system,1,266.13,33.5,266.13,Retail Client,GCash,Completed,ORD005234,Automated migration
2021-01-18,Catalytic Converter,Exhaust system,1,12826.99,360.73,12826.99,Wholesale Client,Check,Completed,ORD025111,Automated migration
2021-01-18,Catalytic Converter,Exhaust system,1,23328.36,656.97,23328.36,Wholesale Client,GCash,Completed,ORD025149,Automated migration
2021-01-18,Catalytic Converter,Exhaust system,2,14046.5,866.23,28093.0,Retail Client,GCash,Completed,ORD025182,Automated migration
2021-01-18,Oil Filter,Engine system,2,153.31,55.17,306.62,Wholesale Client,Cash,Completed,ORD000004,Automated migration
2021-01-18,Oil Filter,Engine system,1,252.36,57.14,252.36,Retail Client,Maya,Completed,ORD000033,Automated migration
2021-01-18,Oil Filter,Engine system,1,257.3,43.4,257.3,Retail Client,Maya,Completed,ORD000068,Automated migration
2021-01-18,Shock Absorber,Suspension & traction,1,3040.75,181.62,3040.75,Retail Client,Bank Transfer,Completed,ORD013869,Automated migration
2021-01-18,Starter Motor,Electrical system,3,10036.37,992.72,30109.11,Retail Client,GCash,Completed,ORD023941,Automated migration
2021-01-18,Starter Motor,Electrical system,1,11383.82,340.42,11383.82,Wholesale Client,Check,Completed,ORD023943,Automated migration
2021-01-18,Wheel Bearing,Drivetrain,1,1825.47,103.81,1825.47,Retail Client,Maya,Completed,ORD018384,Automated migration
2021-01-19,Brake Pads,Braking system,1,1466.47,86.96,1466.47,Retail Client,Maya,Completed,ORD008832,Automated migration
2021-01-19,Brake Pads,Braking system,2,1566.07,89.94,3132.14,Retail Client,Maya,Completed,ORD008834,Automated migration
2021-01-19,Brake Pads,Braking system,4,1325.59,253.37,5302.36,Retail Client,Cash,Completed,ORD008861,Automated migration
2021-01-19,Brake Pads,Braking system,1,1580.37,78.38,1580.37,Wholesale Client,GCash,Completed,ORD008866,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,1,20561.66,776.78,20561.66,Retail Client,GCash,Completed,ORD025078,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,2,12055.43,700.37,24110.86,Wholesale Client,Bank Transfer,Completed,ORD025082,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,2,20175.64,1203.43,40351.28,Wholesale Client,Maya,Completed,ORD025090,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,1,12880.95,462.81,12880.95,Wholesale Client,Maya,Completed,ORD025100,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,1,20905.63,1027.07,20905.63,Retail Client,Check,Completed,ORD025109,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,1,23204.21,995.28,23204.21,Retail Client,Check,Completed,ORD025151,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,1,14036.82,716.68,14036.82,Retail Client,Cash,Completed,ORD025187,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,1,14679.85,624.05,14679.85,Wholesale Client,Cash,Completed,ORD025196,Automated migration
2021-01-19,Catalytic Converter,Exhaust system,3,12607.49,792.91,37822.47,Retail Client,Maya,Completed,ORD025198,Automated migration
2021-01-19,Oil Filter,Engine system,1,162.81,53.2,162.81,Wholesale Client,Bank Transfer,Completed,ORD000009,Automated migration
2021-01-19,Oil Filter,Engine system,1,220.23,52.53,220.23,Wholesale Client,Cash,Completed,ORD000037,Automated migration
2021-01-19,Oil Filter,Engine system,2,191.91,51.72,383.82,Wholesale Client,GCash,Completed,ORD000053,Automated migration
2021-01-19,Oil Filter,Engine system,2,167.81,54.95,335.62,Wholesale Client,Check,Completed,ORD000064,Automated migration
2021-01-19,Shock Absorber,Suspension & traction,2,2771.6,169.39,5543.2,Wholesale Client,Bank Transfer,Completed,ORD013881,Automated migration
2021-01-19,Wheel Bearing,Drivetrain,3,1852.76,188.08,5558.28,Wholesale Client,Cash,Completed,ORD018359,Automated migration
2021-01-19,Wheel Bearing,Drivetrain,1,2575.36,110.18,2575.36,Wholesale Client,Maya,Completed,ORD018362,Automated migration
2021-01-19,Wheel Bearing,Drivetrain,1,2418.76,114.81,2418.76,Wholesale Client,Bank Transfer,Completed,ORD018375,Automated migration
2021-01-20,Brake Pads,Braking system,1,1505.3,61.92,1505.3,Retail Client,GCash,Completed,ORD008885,Automated migration
2021-01-20,Brake Pads,Braking system,1,1370.04,69.11,1370.04,Wholesale Client,Maya,Completed,ORD008894,Automated migration
2021-01-20,Catalytic Converter,Exhaust system,2,16600.74,1325.17,33201.48,Retail Client,Cash,Completed,ORD025103,Automated migration
2021-01-20,Catalytic Converter,Exhaust system,2,13718.02,826.13,27436.04,Retail Client,GCash,Completed,ORD025154,Automated migration
2021-01-20,Catalytic Converter,Exhaust system,1,12992.7,336.58,12992.7,Wholesale Client,GCash,Completed,ORD025180,Automated migration
2021-01-20,Catalytic Converter,Exhaust system,2,16070.28,1367.1,32140.56,Wholesale Client,Maya,Completed,ORD025189,Automated migration
2021-01-20,Catalytic Converter,Exhaust system,1,21071.55,745.82,21071.55,Retail Client,Check,Completed,ORD025205,Automated migration
2021-01-20,Catalytic Converter,Exhaust system,1,19580.19,741.42,19580.19,Retail Client,Check,Completed,ORD025225,Automated migration
2021-01-20,Oil Filter,Engine system,2,203.71,48.46,407.42,Wholesale Client,Cash,Completed,ORD000025,Automated migration
2021-01-20,Oil Filter,Engine system,1,166.48,41.98,166.48,Wholesale Client,GCash,Completed,ORD000026,Automated migration
2021-01-20,Oil Filter,Engine system,2,153.23,36.46,306.46,Retail Client,GCash,Completed,ORD000035,Automated migration
2021-01-20,Shock Absorber,Suspension & traction,1,2756.76,164.51,2756.76,Wholesale Client,Maya,Completed,ORD013903,Automated migration
2021-01-20,Wheel Bearing,Drivetrain,2,2034.33,175.65,4068.66,Wholesale Client,Check,Completed,ORD018350,Automated migration
2021-01-20,Wheel Bearing,Drivetrain,1,1868.27,92.24,1868.27,Retail Client,Bank Transfer,Completed,ORD018364,Automated migration
2021-01-20,Wheel Bearing,Drivetrain,1,2683.25,121.33,2683.25,Wholesale Client,Maya,Completed,ORD018377,Automated migration
2021-01-21,Air Filter,Engine system,1,268.34,30.93,268.34,Retail Client,Cash,Completed,ORD005181,Automated migration
2021-01-21,Air Filter,Engine system,3,266.26,59.91,798.78,Retail Client,GCash,Completed,ORD005219,Automated migration
2021-01-21,Brake Pads,Braking system,1,1047.19,81.31,1047.19,Retail Client,Bank Transfer,Completed,ORD008865,Automated migration
2021-01-21,Brake Pads,Braking system,1,1203.16,67.26,1203.16,Retail Client,Check,Completed,ORD008892,Automated migration
