customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,22411.12,2023-01-13,ECU Module,ORD930248
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,25592.21,2023-01-13,ECU Module,ORD930249
Retail Client,21.6,Engine system,Maya,Completed,246.62,Automated migration,1,246.62,2023-01-13,Oil Filter,ORD930345
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,145.53,2023-01-13,Oil Filter,ORD930346
Wholesale Client,17.41,Engine system,Check,Completed,209.25,Automated migration,1,209.25,2023-01-13,Oil Filter,ORD930347
Retail Client,6.54,Engine system,Maya,Completed,143.75,Automated migration,1,143.75,2023-01-13,Oil Filter,ORD930348
Retail Client,14.91,Engine system,Maya,Completed,192.4,Automated migration,1,192.4,2023-01-13,Oil Filter,ORD930349
Wholesale Client,16.13,Engine system,Bank Transfer,Completed,172.21,Automated migration,1,172.21,2023-01-13,Oil Filter,ORD930350
Wholesale Client,15.58,Engine system,Cash,Completed,173.61,Automated migration,1,173.61,2023-01-13,Oil Filter,ORD930351
Retail Client,19.11,Engine system,GCash,Completed,253.85,Automated migration,1,253.85,2023-01-13,Oil Filter,ORD930352
Wholesale Client,195.01,Drivetrain,Maya,Completed,2625.45,Automated migration,1,2625.45,2023-01-13,Wheel Bearing,ORD930520
Wholesale Client,301.7,Drivetrain,Bank Transfer,Completed,7229.04,Automated migration,4,1807.26,2023-01-13,Wheel Bearing,ORD930521
Wholesale Client,136.96,Drivetrain,Maya,Completed,1966.19,Automated migration,1,1966.19,2023-01-13,Wheel Bearing,ORD930522
Wholesale Client,17.25,Engine system,Bank Transfer,Completed,259.01,Automated migration,1,259.01,2023-01-14,Air Filter,ORD930027
Wholesale Client,14.33,Engine system,GCash,Completed,261.53,Automated migration,1,261.53,2023-01-14,Air Filter,ORD930028
Retail Client,28.41,Engine system,Cash,Completed,342.21,Automated migration,1,342.21,2023-01-14,Air Filter,ORD930029
Wholesale Client,130.23,Engine system,Maya,Completed,1403.82,Automated migration,6,233.97,2023-01-14,Air Filter,ORD930030
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,11430.0,2023-01-14,Alternator,ORD930076
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1324.62,2023-01-14,Brake Pads,ORD930145
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1189.07,2023-01-14,Brake Pads,ORD930146
Wholesale Client,578.48,Exhaust system,Bank Transfer,Completed,12635.97,Automated migration,1,12635.97,2023-01-14,Catalytic Converter,ORD930214
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,191.49,2023-01-14,Oil Filter,ORD930353
Retail Client,175.5,Suspension & traction,GCash,Completed,2865.14,Automated migration,1,2865.14,2023-01-14,Shock Absorber,ORD930438
Retail Client,197.0,Suspension & traction,GCash,Completed,2893.09,Automated migration,1,2893.09,2023-01-14,Shock Absorber,ORD930439
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,6597.75,2023-01-14,Starter Motor,ORD930488
Retail Client,179.33,Drivetrain,Bank Transfer,Completed,2598.13,Automated migration,1,2598.13,2023-01-14,Wheel Bearing,ORD930523
Retail Client,0.0,Drivetrain,GCash,Completed,0.0,Automated migration,0,2142.05,2023-01-14,Wheel Bearing,ORD930524
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1220.35,2023-01-15,Brake Pads,ORD930147
Wholesale Client,6905.89,Exhaust system,GCash,Completed,77392.92,Automated migration,4,19348.23,2023-01-15,Catalytic Converter,ORD930215
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,17261.65,2023-01-15,ECU Module,ORD930250
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,229.11,2023-01-15,Oil Filter,ORD930354
Retail Client,10.87,Engine system,Check,Completed,151.57,Automated migration,1,151.57,2023-01-15,Oil Filter,ORD930355
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,194.05,2023-01-15,Oil Filter,ORD930356
Retail Client,12.09,Engine system,Cash,Completed,152.61,Automated migration,1,152.61,2023-01-15,Oil Filter,ORD930357
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,207.23,2023-01-15,Oil Filter,ORD930358
Retail Client,15.0,Engine system,Bank Transfer,Completed,166.04,Automated migration,1,166.04,2023-01-15,Oil Filter,ORD930359
Wholesale Client,18.34,Engine system,Maya,Completed,239.44,Automated migration,1,239.44,2023-01-15,Oil Filter,ORD930360
Retail Client,271.74,Suspension & traction,Check,Completed,3212.16,Automated migration,1,3212.16,2023-01-15,Shock Absorber,ORD930440
Wholesale Client,331.32,Suspension & traction,Cash,Completed,3791.94,Automated migration,1,3791.94,2023-01-15,Shock Absorber,ORD930441
Retail Client,238.0,Suspension & traction,Cash,Completed,2836.45,Automated migration,1,2836.45,2023-01-15,Shock Absorber,ORD930442
Retail Client,286.2,Suspension & traction,GCash,Completed,6460.06,Automated migration,2,3230.03,2023-01-15,Shock Absorber,ORD930443
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,7029.41,2023-01-15,Starter Motor,ORD930489
Retail Client,0.0,Drivetrain,Check,Completed,0.0,Automated migration,0,2099.2,2023-01-15,Wheel Bearing,ORD930525
Retail Client,129.05,Drivetrain,Bank Transfer,Completed,2532.87,Automated migration,1,2532.87,2023-01-15,Wheel Bearing,ORD930526
Wholesale Client,196.12,Drivetrain,Check,Completed,2883.26,Automated migration,1,2883.26,2023-01-15,Wheel Bearing,ORD930527
Retail Client,181.04,Drivetrain,GCash,Completed,2172.46,Automated migration,1,2172.46,2023-01-15,Wheel Bearing,ORD930528
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,313.17,2023-01-16,Air Filter,ORD930031
Retail Client,24.58,Engine system,Bank Transfer,Completed,317.53,Automated migration,1,317.53,2023-01-16,Air Filter,ORD930032
Retail Client,24.39,Engine system,Cash,Completed,279.14,Automated migration,1,279.14,2023-01-16,Air Filter,ORD930033
Retail Client,843.74,Electrical system,GCash,Completed,9435.66,Automated migration,1,9435.66,2023-01-16,Alternator,ORD930077
Wholesale Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1123.12,2023-01-16,Brake Pads,ORD930148
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1117.32,2023-01-16,Brake Pads,ORD930149
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1010.46,2023-01-16,Brake Pads,ORD930150
Wholesale Client,1303.5,Exhaust system,Bank Transfer,Completed,14295.5,Automated migration,1,14295.5,2023-01-16,Catalytic Converter,ORD930216
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,24695.03,2023-01-16,ECU Module,ORD930251
Retail Client,13.6,Engine system,Maya,Completed,176.57,Automated migration,1,176.57,2023-01-16,Oil Filter,ORD930361
Wholesale Client,5.48,Engine system,Cash,Completed,153.46,Automated migration,1,153.46,2023-01-16,Oil Filter,ORD930362
Retail Client,16.65,Engine system,GCash,Completed,183.05,Automated migration,1,183.05,2023-01-16,Oil Filter,ORD930363
Retail Client,8.86,Engine system,Bank Transfer,Completed,150.88,Automated migration,1,150.88,2023-01-16,Oil Filter,ORD930364
Wholesale Client,0.0,Suspension & traction,GCash,Completed,0.0,Automated migration,0,3925.84,2023-01-16,Shock Absorber,ORD930444
Wholesale Client,0.0,Suspension & traction,Check,Completed,0.0,Automated migration,0,3998.79,2023-01-16,Shock Absorber,ORD930445
Retail Client,189.02,Suspension & traction,Bank Transfer,Completed,2482.96,Automated migration,1,2482.96,2023-01-16,Shock Absorber,ORD930446
Wholesale Client,226.06,Drivetrain,Bank Transfer,Completed,2498.64,Automated migration,1,2498.64,2023-01-16,Wheel Bearing,ORD930529
Retail Client,124.66,Drivetrain,Cash,Completed,2685.8,Automated migration,1,2685.8,2023-01-16,Wheel Bearing,ORD930530
Retail Client,0.0,Drivetrain,Check,Completed,0.0,Automated migration,0,1699.73,2023-01-16,Wheel Bearing,ORD930531
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,337.81,2023-01-17,Air Filter,ORD930034
Wholesale Client,1071.88,Electrical system,Check,Completed,11612.81,Automated migration,1,11612.81,2023-01-17,Alternator,ORD930078
Wholesale Client,57.4,Braking system,Cash,Completed,1148.45,Automated migration,1,1148.45,2023-01-17,Brake Pads,ORD930151
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1031.95,2023-01-17,Brake Pads,ORD930152
Retail Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1442.91,2023-01-17,Brake Pads,ORD930153
Wholesale Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1573.21,2023-01-17,Brake Pads,ORD930154
Wholesale Client,702.41,Exhaust system,GCash,Completed,16603.76,Automated migration,1,16603.76,2023-01-17,Catalytic Converter,ORD930217
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,26631.2,2023-01-17,ECU Module,ORD930252
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,15936.7,2023-01-17,ECU Module,ORD930253
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,19515.53,2023-01-17,ECU Module,ORD930254
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,16006.89,2023-01-17,ECU Module,ORD930255
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,26664.67,2023-01-17,ECU Module,ORD930256
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,25258.1,2023-01-17,ECU Module,ORD930257
Wholesale Client,7.25,Engine system,GCash,Completed,197.61,Automated migration,1,197.61,2023-01-17,Oil Filter,ORD930365
Retail Client,905.52,Suspension & traction,Maya,Completed,17902.05,Automated migration,5,3580.41,2023-01-17,Shock Absorber,ORD930447
Wholesale Client,179.14,Suspension & traction,Check,Completed,3094.61,Automated migration,1,3094.61,2023-01-17,Shock Absorber,ORD930448
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,6471.37,2023-01-17,Starter Motor,ORD930490
Wholesale Client,175.03,Drivetrain,Maya,Completed,2802.51,Automated migration,1,2802.51,2023-01-17,Wheel Bearing,ORD930532
Retail Client,22.79,Engine system,Bank Transfer,Completed,306.39,Automated migration,1,306.39,2023-01-18,Air Filter,ORD930035
Wholesale Client,31.91,Engine system,Bank Transfer,Completed,582.66,Automated migration,2,291.33,2023-01-18,Air Filter,ORD930036
Wholesale Client,57.62,Engine system,Check,Completed,935.0,Automated migration,4,233.75,2023-01-18,Air Filter,ORD930037
Retail Client,880.54,Electrical system,Check,Completed,10467.11,Automated migration,1,10467.11,2023-01-18,Alternator,ORD930079
Retail Client,963.85,Electrical system,Check,Completed,10830.33,Automated migration,1,10830.33,2023-01-18,Alternator,ORD930080
Retail Client,322.87,Electrical system,GCash,Completed,7605.74,Automated migration,1,7605.74,2023-01-18,Alternator,ORD930081
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,5829.51,2023-01-18,Battery,ORD930105
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1528.44,2023-01-18,Brake Pads,ORD930155
Retail Client,128.97,Braking system,GCash,Completed,1524.51,Automated migration,1,1524.51,2023-01-18,Brake Pads,ORD930156
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1337.19,2023-01-18,Brake Pads,ORD930157
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1497.62,2023-01-18,Brake Pads,ORD930158
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,14935.19,2023-01-18,ECU Module,ORD930258
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,18379.94,2023-01-18,ECU Module,ORD930259
Retail Client,8.66,Engine system,Cash,Completed,140.17,Automated migration,1,140.17,2023-01-18,Oil Filter,ORD930366
Retail Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,211.78,2023-01-18,Oil Filter,ORD930367
Retail Client,16.39,Engine system,Maya,Completed,242.83,Automated migration,1,242.83,2023-01-18,Oil Filter,ORD930368
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,226.35,2023-01-18,Oil Filter,ORD930369
Wholesale Client,266.01,Suspension & traction,Maya,Completed,3933.5,Automated migration,1,3933.5,2023-01-18,Shock Absorber,ORD930449
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,9750.9,2023-01-18,Starter Motor,ORD930491
Wholesale Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,1847.17,2023-01-18,Wheel Bearing,ORD930533
Wholesale Client,118.11,Drivetrain,GCash,Completed,1978.64,Automated migration,1,1978.64,2023-01-18,Wheel Bearing,ORD930534
Retail Client,0.0,Drivetrain,GCash,Completed,0.0,Automated migration,0,2515.88,2023-01-18,Wheel Bearing,ORD930535
Wholesale Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,2186.24,2023-01-18,Wheel Bearing,ORD930536
Retail Client,145.81,Drivetrain,Bank Transfer,Completed,2460.25,Automated migration,1,2460.25,2023-01-18,Wheel Bearing,ORD930537
Retail Client,20.3,Engine system,Bank Transfer,Completed,311.73,Automated migration,1,311.73,2023-01-19,Air Filter,ORD930038
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,276.78,2023-01-19,Air Filter,ORD930039
Retail Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1524.08,2023-01-19,Brake Pads,ORD930159
Retail Client,57.0,Braking system,GCash,Completed,1290.23,Automated migration,1,1290.23,2023-01-19,Brake Pads,ORD930160
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1208.29,2023-01-19,Brake Pads,ORD930161
Retail Client,1195.76,Exhaust system,Check,Completed,15994.67,Automated migration,1,15994.67,2023-01-19,Catalytic Converter,ORD930218
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,19393.31,2023-01-19,ECU Module,ORD930260
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,16038.93,2023-01-19,ECU Module,ORD930261
Wholesale Client,19.01,Engine system,Maya,Completed,200.75,Automated migration,1,200.75,2023-01-19,Oil Filter,ORD930370
Wholesale Client,12.22,Engine system,GCash,Completed,154.89,Automated migration,1,154.89,2023-01-19,Oil Filter,ORD930371
Retail Client,13.65,Engine system,GCash,Completed,216.61,Automated migration,1,216.61,2023-01-19,Oil Filter,ORD930372
Wholesale Client,124.43,Suspension & traction,Maya,Completed,2581.61,Automated migration,1,2581.61,2023-01-19,Shock Absorber,ORD930450
Retail Client,228.17,Suspension & traction,Cash,Completed,3201.34,Automated migration,1,3201.34,2023-01-19,Shock Absorber,ORD930451
Retail Client,172.88,Suspension & traction,Maya,Completed,2503.76,Automated migration,1,2503.76,2023-01-19,Shock Absorber,ORD930452
Wholesale Client,344.78,Suspension & traction,GCash,Completed,3738.95,Automated migration,1,3738.95,2023-01-19,Shock Absorber,ORD930453
Wholesale Client,144.15,Suspension & traction,Bank Transfer,Completed,2922.08,Automated migration,1,2922.08,2023-01-19,Shock Absorber,ORD930454
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,7311.79,2023-01-20,Battery,ORD930106
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1480.17,2023-01-20,Brake Pads,ORD930162
Retail Client,47.2,Braking system,Maya,Completed,950.18,Automated migration,1,950.18,2023-01-20,Brake Pads,ORD930163
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1466.47,2023-01-20,Brake Pads,ORD930164
Wholesale Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,16730.44,2023-01-20,Catalytic Converter,ORD930219
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,23274.67,2023-01-20,ECU Module,ORD930262
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,16172.55,2023-01-20,ECU Module,ORD930263
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,247.61,2023-01-20,Oil Filter,ORD930373
Retail Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,209.51,2023-01-20,Oil Filter,ORD930374
Wholesale Client,210.81,Suspension & traction,Cash,Completed,2440.07,Automated migration,1,2440.07,2023-01-20,Shock Absorber,ORD930455
Wholesale Client,177.23,Drivetrain,GCash,Completed,1889.86,Automated migration,1,1889.86,2023-01-20,Wheel Bearing,ORD930538
Wholesale Client,0.0,Drivetrain,GCash,Completed,0.0,Automated migration,0,2536.53,2023-01-20,Wheel Bearing,ORD930539
Wholesale Client,102.66,Drivetrain,Maya,Completed,2353.58,Automated migration,1,2353.58,2023-01-20,Wheel Bearing,ORD930540
Wholesale Client,0.0,Drivetrain,Maya,Completed,0.0,Automated migration,0,1937.82,2023-01-20,Wheel Bearing,ORD930541
Wholesale Client,131.39,Drivetrain,Cash,Completed,2110.28,Automated migration,1,2110.28,2023-01-20,Wheel Bearing,ORD930542
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,271.48,2023-01-21,Air Filter,ORD930040
Retail Client,460.83,Electrical system,Check,Completed,7671.89,Automated migration,1,7671.89,2023-01-21,Alternator,ORD930082
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1316.51,2023-01-21,Brake Pads,ORD930165
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1322.42,2023-01-21,Brake Pads,ORD930166
Wholesale Client,112.41,Braking system,Maya,Completed,1371.07,Automated migration,1,1371.07,2023-01-21,Brake Pads,ORD930167
Retail Client,1042.35,Exhaust system,Check,Completed,18895.8,Automated migration,1,18895.8,2023-01-21,Catalytic Converter,ORD930220
