date,order_number,product_name,category,customer_type,quantity,unit_price,other_expenses,total_amount,payment_method
2020-08-24,ORD1287,Control Arm,Suspension,Retail,4,159.4,69.55,707.15,PayPal
2020-08-24,ORD1288,Spark Plugs,Ignition,Wholesale,30,10.36,28.13,338.93,Credit card
2020-08-25,ORD1289,Fuel Pump,Fuel System,Retail,4,84.81,0.0,339.24,Bank transfer
2020-08-26,ORD1290,Radiator,Cooling,Retail,3,187.21,0.0,561.63,PayPal
2020-08-26,ORD1291,Battery,Electrical,Retail,4,123.94,0.0,495.76,PayPal
2020-08-27,ORD1292,Battery,Electrical,Retail,1,217.64,0.0,217.64,PayPal
2020-08-27,ORD1293,Shock Absorber,Suspension,Retail,5,111.47,0.0,557.35,Cash
2020-08-28,ORD1294,Air Filter,Engine,Retail,4,31.39,40.31,165.87,Cash
2020-08-29,ORD1295,Alternator,Electrical,Retail,1,262.28,0.0,262.28,Credit card
2020-08-30,ORD1296,Oil Filter,Engine,Retail,3,18.3,5.85,60.75,PayPal
2020-08-30,ORD1297,Clutch Kit,Transmission,Retail,3,272.24,36.77,853.49,Bank transfer
2020-08-30,ORD1298,Oil Filter,Engine,Retail,1,12.2,0.0,12.2,Credit card
2020-08-30,ORD1299,Spark Plugs,Ignition,Retail,1,7.62,0.0,7.62,Cash
2020-08-31,ORD1300,Oil Filter,Engine,Retail,3,20.68,12.13,74.17,PayPal
2020-08-31,ORD1301,Air Filter,Engine,Retail,4,22.24,0.0,88.96,PayPal
2020-08-31,ORD1302,Fuel Pump,Fuel System,Retail,5,202.32,0.0,1011.6,Bank transfer
2020-08-31,ORD1303,Engine Oil,Engine,Retail,3,59.64,38.95,217.87,PayPal
2020-09-01,ORD1304,Oil Filter,Engine,Wholesale,19,23.89,52.63,506.54,Bank transfer
2020-09-01,ORD1305,Brake Pads,Braking system,Retail,4,66.85,0.0,267.4,Credit card
2020-09-02,ORD1306,Air Filter,Engine,Wholesale,40,16.83,45.74,718.94,Bank transfer
2020-09-02,ORD1307,Shock Absorber,Suspension,Corporate,13,114.12,18.67,1502.23,PayPal
2020-09-02,ORD1308,Water Pump,Cooling,Retail,1,84.19,0.0,84.19,Bank transfer
2020-09-03,ORD1309,Shock Absorber,Suspension,Retail,3,121.74,0.0,365.22,PayPal
2020-09-03,ORD1310,Engine Oil,Engine,Corporate,9,50.58,0.0,455.22,PayPal
2020-09-04,ORD1311,Radiator,Cooling,Retail,5,119.86,0.0,599.3,PayPal
2020-09-04,ORD1312,Clutch Kit,Transmission,Retail,2,303.37,0.0,606.74,Cash
2020-09-04,ORD1313,Shock Absorber,Suspension,Retail,1,78.6,76.91,155.51,Cash
2020-09-04,ORD1314,Shock Absorber,Suspension,Wholesale,38,75.54,0.0,2870.52,PayPal
2020-09-05,ORD1315,Spark Plugs,Ignition,Retail,4,7.59,8.29,38.65,Credit card
2020-09-06,ORD1316,Shock Absorber,Suspension,Retail,5,130.03,0.0,650.15,Bank transfer
2020-09-06,ORD1317,Water Pump,Cooling,Retail,2,90.1,0.0,180.2,Bank transfer
2020-09-06,ORD1318,Brake Pads,Braking system,Retail,4,57.81,0.0,231.24,PayPal
2020-09-06,ORD1319,Engine Oil,Engine,Retail,5,39.21,0.0,196.05,Cash
2020-09-07,ORD1320,Radiator,Cooling,Retail,3,105.0,0.0,315.0,PayPal
2020-09-08,ORD1321,Control Arm,Suspension,Retail,1,156.73,0.0,156.73,Cash
2020-09-08,ORD1322,Clutch Kit,Transmission,Retail,5,418.86,0.0,2094.3,Bank transfer
2020-09-08,ORD1323,Clutch Kit,Transmission,Retail,1,252.53,33.71,286.24,Cash
2020-09-08,ORD1324,Control Arm,Suspension,Retail,5,124.69,77.81,701.26,Bank transfer
2020-09-09,ORD1325,Oil Filter,Engine,Retail,5,11.89,0.0,59.45,Credit card
2020-09-09,ORD1326,Brake Rotor,Braking system,Retail,4,79.12,7.36,323.84,Credit card
2020-09-09,ORD1327,Brake Pads,Braking system,Retail,3,63.24,70.91,260.63,Credit card
2020-09-09,ORD1328,Brake Pads,Braking system,Wholesale,20,36.84,0.0,736.8,Cash
2020-09-10,ORD1329,Control Arm,Suspension,Retail,1,70.5,0.0,70.5,PayPal
2020-09-10,ORD1330,Oil Filter,Engine,Retail,1,19.57,0.0,19.57,Bank transfer
2020-09-10,ORD1331,Brake Pads,Braking system,Retail,1,49.66,0.0,49.66,PayPal
2020-09-11,ORD1332,Engine Oil,Engine,Wholesale,30,31.37,33.98,975.08,Bank transfer
2020-09-12,ORD1333,Control Arm,Suspension,Wholesale,14,141.92,0.0,1986.88,Bank transfer
2020-09-12,ORD1334,Engine Oil,Engine,Wholesale,40,43.49,0.0,1739.6,Credit card
2020-09-12,ORD1335,Spark Plugs,Ignition,Corporate,19,9.2,0.0,174.8,PayPal
2020-09-12,ORD1336,Clutch Kit,Transmission,Wholesale,37,267.19,0.0,9886.03,Bank transfer
2020-09-13,ORD1337,Fuel Pump,Fuel System,Retail,3,200.82,0.0,602.46,Cash
2020-09-14,ORD1338,Brake Pads,Braking system,Retail,3,40.8,58.4,180.8,Credit card
2020-09-14,ORD1339,Fuel Pump,Fuel System,Retail,2,173.63,0.0,347.26,PayPal
2020-09-15,ORD1340,Control Arm,Suspension,Retail,4,170.61,0.0,682.44,Cash
2020-09-16,ORD1341,Brake Pads,Braking system,Retail,2,50.59,0.0,101.18,PayPal
2020-09-16,ORD1342,Battery,Electrical,Retail,2,189.92,35.04,414.88,PayPal
2020-09-16,ORD1343,Brake Rotor,Braking system,Retail,2,61.54,7.71,130.79,Cash
2020-09-17,ORD1344,Oil Filter,Engine,Retail,4,15.8,0.0,63.2,PayPal
2020-09-17,ORD1345,Air Filter,Engine,Retail,3,28.83,22.2,108.69,Credit card
2020-09-17,ORD1346,Engine Oil,Engine,Retail,2,39.29,0.0,78.58,PayPal
2020-09-17,ORD1347,Engine Oil,Engine,Retail,2,42.55,0.0,85.1,PayPal
2020-09-18,ORD1348,Air Filter,Engine,Retail,5,30.04,61.36,211.56,PayPal
2020-09-18,ORD1349,Spark Plugs,Ignition,Retail,2,5.31,0.0,10.62,PayPal
2020-09-19,ORD1350,Engine Oil,Engine,Retail,2,56.89,15.52,129.3,PayPal
2020-09-20,ORD1351,Control Arm,Suspension,Wholesale,18,74.16,0.0,1334.88,Credit card
2020-09-20,ORD1352,Water Pump,Cooling,Wholesale,35,116.71,0.0,4084.85,Bank transfer
2020-09-20,ORD1353,Shock Absorber,Suspension,Wholesale,26,122.94,0.0,3196.44,Bank transfer
2020-09-21,ORD1354,Brake Pads,Braking system,Wholesale,40,30.05,0.0,1202.0,PayPal
2020-09-21,ORD1355,Oil Filter,Engine,Retail,3,15.04,61.43,106.55,Credit card
2020-09-21,ORD1356,Engine Oil,Engine,Retail,2,37.99,0.0,75.98,Cash
2020-09-21,ORD1357,Air Filter,Engine,Retail,1,33.58,0.0,33.58,PayPal
2020-09-22,ORD1358,Engine Oil,Engine,Retail,1,36.47,0.0,36.47,Bank transfer
2020-09-22,ORD1359,Water Pump,Cooling,Retail,5,78.39,0.0,391.95,Credit card
2020-09-22,ORD1360,Spark Plugs,Ignition,Wholesale,20,13.43,28.0,296.6,Bank transfer
2020-09-23,ORD1361,Engine Oil,Engine,Retail,4,41.42,0.0,165.68,Bank transfer
2020-09-24,ORD1362,Clutch Kit,Transmission,Retail,4,218.53,10.94,885.06,Cash
2020-09-24,ORD1363,Brake Pads,Braking system,Retail,3,69.99,14.05,224.02,PayPal
2020-09-24,ORD1364,Spark Plugs,Ignition,Retail,4,11.55,0.0,46.2,Credit card
2020-09-25,ORD1365,Fuel Pump,Fuel System,Retail,2,199.3,6.55,405.15,Bank transfer
2020-09-25,ORD1366,Brake Rotor,Braking system,Retail,4,86.47,36.01,381.89,Cash
2020-09-26,ORD1367,Clutch Kit,Transmission,Retail,3,462.24,0.0,1386.72,Bank transfer
2020-09-27,ORD1368,Oil Filter,Engine,Wholesale,23,16.05,0.0,369.15,PayPal
2020-09-27,ORD1369,Alternator,Electrical,Retail,1,265.67,26.51,292.18,Credit card
2020-09-28,ORD1370,Brake Rotor,Braking system,Retail,4,66.48,24.68,290.6,PayPal
2020-09-28,ORD1371,Clutch Kit,Transmission,Wholesale,34,376.57,0.0,12803.38,PayPal
2020-09-28,ORD1372,Oil Filter,Engine,Wholesale,47,15.19,0.0,713.93,Credit card
2020-09-29,ORD1373,Radiator,Cooling,Wholesale,12,109.93,0.0,1319.16,PayPal
2020-09-29,ORD1374,Oil Filter,Engine,Corporate,6,13.47,0.0,80.82,Credit card
2020-09-29,ORD1375,Brake Rotor,Braking system,Wholesale,22,62.22,13.13,1381.97,PayPal
2020-09-30,ORD1376,Spark Plugs,Ignition,Retail,2,14.69,0.0,29.38,Cash
2020-10-01,ORD1377,Brake Pads,Braking system,Retail,2,33.57,0.0,67.14,Cash
2020-10-02,ORD1378,Brake Pads,Braking system,Wholesale,17,36.67,0.0,623.39,Bank transfer
2020-10-03,ORD1379,Shock Absorber,Suspension,Retail,5,96.74,69.21,552.91,Bank transfer
2020-10-03,ORD1380,Brake Pads,Braking system,Retail,5,23.36,62.88,179.68,Cash
2020-10-03,ORD1381,Engine Oil,Engine,Retail,3,54.98,0.0,164.94,Bank transfer
2020-10-04,ORD1382,Oil Filter,Engine,Corporate,14,20.17,69.77,352.15,PayPal
2020-10-05,ORD1383,Water Pump,Cooling,Wholesale,29,82.7,0.0,2398.3,PayPal
2020-10-05,ORD1384,Water Pump,Cooling,Wholesale,28,52.98,0.0,1483.44,Credit card
2020-10-05,ORD1385,Control Arm,Suspension,Retail,4,91.0,75.05,439.05,PayPal
2020-10-06,ORD1386,Water Pump,Cooling,Retail,4,44.58,62.64,240.96,Bank transfer
2020-10-06,ORD1387,Brake Pads,Braking system,Corporate,6,63.82,39.78,422.7,Credit card
2020-10-06,ORD1388,Brake Rotor,Braking system,Retail,4,91.72,0.0,366.88,Bank transfer
2020-10-07,ORD1389,Air Filter,Engine,Retail,2,29.61,31.53,90.75,PayPal
2020-10-07,ORD1390,Control Arm,Suspension,Retail,2,89.31,27.42,206.04,PayPal
2020-10-07,ORD1391,Spark Plugs,Ignition,Retail,3,11.74,0.0,35.22,Cash
2020-10-07,ORD1392,Clutch Kit,Transmission,Retail,5,471.67,0.0,2358.35,Cash
2020-10-08,ORD1393,Spark Plugs,Ignition,Retail,5,6.63,18.43,51.58,Bank transfer
2020-10-08,ORD1394,Battery,Electrical,Retail,5,249.87,0.0,1249.35,Credit card
2020-10-08,ORD1395,Air Filter,Engine,Retail,1,20.26,37.61,57.87,Bank transfer
2020-10-08,ORD1396,Battery,Electrical,Retail,4,102.23,30.93,439.85,Cash
2020-10-09,ORD1397,Radiator,Cooling,Retail,1,159.55,74.5,234.05,Credit card
2020-10-09,ORD1398,Radiator,Cooling,Retail,2,98.17,0.0,196.34,PayPal
2020-10-10,ORD1399,Clutch Kit,Transmission,Retail,4,433.85,12.95,1748.35,PayPal
2020-10-10,ORD1400,Engine Oil,Engine,Retail,3,37.87,0.0,113.61,Credit card
2020-10-11,ORD1401,Water Pump,Cooling,Wholesale,38,85.59,76.34,3328.76,Bank transfer
2020-10-11,ORD1402,Spark Plugs,Ignition,Corporate,7,7.03,49.57,98.78,PayPal
2020-10-12,ORD1403,Air Filter,Engine,Retail,3,24.3,0.0,72.9,Bank transfer
2020-10-12,ORD1404,Air Filter,Engine,Retail,1,21.45,0.0,21.45,Cash
2020-10-12,ORD1405,Shock Absorber,Suspension,Wholesale,18,148.65,0.0,2675.7,PayPal
2020-10-13,ORD1406,Engine Oil,Engine,Retail,3,58.03,28.04,202.13,Cash
2020-10-13,ORD1407,Water Pump,Cooling,Retail,4,40.1,0.0,160.4,PayPal
2020-10-13,ORD1408,Water Pump,Cooling,Retail,5,71.8,11.23,370.23,Credit card
2020-10-14,ORD1409,Engine Oil,Engine,Retail,4,48.08,0.0,192.32,PayPal
2020-10-14,ORD1410,Water Pump,Cooling,Wholesale,11,58.84,0.0,647.24,Bank transfer
2020-10-15,ORD1411,Air Filter,Engine,Corporate,17,32.4,0.0,550.8,Cash
2020-10-16,ORD1412,Air Filter,Engine,Retail,3,25.24,0.0,75.72,Cash
2020-10-16,ORD1413,Water Pump,Cooling,Wholesale,26,89.29,45.21,2366.75,Cash
2020-10-16,ORD1414,Clutch Kit,Transmission,Retail,1,368.65,0.0,368.65,Cash
2020-10-16,ORD1415,Control Arm,Suspension,Wholesale,13,113.75,0.0,1478.75,Cash
2020-10-17,ORD1416,Clutch Kit,Transmission,Retail,3,469.04,0.0,1407.12,Credit card
2020-10-17,ORD1417,Air Filter,Engine,Wholesale,27,28.13,0.0,759.51,PayPal
2020-10-18,ORD1418,Oil Filter,Engine,Retail,4,10.59,0.0,42.36,Credit card
2020-10-18,ORD1419,Alternator,Electrical,Retail,2,159.13,16.24,334.5,Cash
2020-10-18,ORD1420,Radiator,Cooling,Corporate,9,130.65,0.0,1175.85,Credit card
2020-10-19,ORD1421,Clutch Kit,Transmission,Retail,4,475.63,30.61,1933.13,PayPal
2020-10-19,ORD1422,Control Arm,Suspension,Corporate,16,115.55,0.0,1848.8,Cash
2020-10-19,ORD1423,Air Filter,Engine,Corporate,17,31.89,0.0,542.13,PayPal
2020-10-20,ORD1424,Battery,Electrical,Retail,2,205.3,45.79,456.39,Cash
2020-10-20,ORD1425,Spark Plugs,Ignition,Retail,2,10.66,0.0,21.32,Bank transfer
2020-10-20,ORD1426,Radiator,Cooling,Retail,2,126.44,68.77,321.65,Credit card
2020-10-21,ORD1427,Engine Oil,Engine,Retail,5,33.41,0.0,167.05,Credit card
2020-10-21,ORD1428,Air Filter,Engine,Wholesale,18,33.86,0.0,609.48,Credit card
2020-10-21,ORD1429,Fuel Pump,Fuel System,Retail,1,179.69,0.0,179.69,PayPal
2020-10-21,ORD1430,Spark Plugs,Ignition,Retail,1,9.46,0.0,9.46,Cash
2020-10-22,ORD1431,Clutch Kit,Transmission,Wholesale,30,482.43,0.0,14472.9,Credit card
2020-10-22,ORD1432,Water Pump,Cooling,Retail,2,41.53,0.0,83.06,Cash
2020-10-23,ORD1433,Shock Absorber,Suspension,Retail,4,81.56,35.47,361.71,PayPal
2020-10-23,ORD1434,Battery,Electrical,Retail,2,147.46,0.0,294.92,Credit card
2020-10-23,ORD1435,Clutch Kit,Transmission,Retail,1,265.15,0.0,265.15,PayPal
2020-10-24,ORD1436,Spark Plugs,Ignition,Retail,5,14.32,40.79,112.39,Credit card
2020-10-24,ORD1437,Shock Absorber,Suspension,Retail,1,99.56,57.65,157.21,PayPal
2020-10-24,ORD1438,Clutch Kit,Transmission,Retail,3,378.58,0.0,1135.74,Credit card
2020-10-25,ORD1439,Spark Plugs,Ignition,Retail,2,11.78,0.0,23.56,Cash
2020-10-25,ORD1440,Battery,Electrical,Retail,2,248.81,0.0,497.62,PayPal
2020-10-25,ORD1441,Clutch Kit,Transmission,Retail,2,487.64,0.0,975.28,Credit card
2020-10-25,ORD1442,Fuel Pump,Fuel System,Retail,2,101.94,19.8,223.68,Bank transfer
2020-10-26,ORD1443,Battery,Electrical,Retail,2,187.41,0.0,374.82,Cash
2020-10-26,ORD1444,Air Filter,Engine,Corporate,9,16.43,0.0,147.87,Bank transfer
2020-10-27,ORD1445,Water Pump,Cooling,Retail,5,96.13,0.0,480.65,PayPal
2020-10-28,ORD1446,Clutch Kit,Transmission,Retail,5,211.7,0.0,1058.5,Bank transfer
2020-10-29,ORD1447,Oil Filter,Engine,Retail,4,17.16,0.0,68.64,Credit card
2020-10-30,ORD1448,Oil Filter,Engine,Wholesale,37,11.11,0.0,411.07,PayPal
2020-10-31,ORD1449,Shock Absorber,Suspension,Retail,3,87.06,0.0,261.18,Bank transfer
2020-10-31,ORD1450,Air Filter,Engine,Wholesale,47,24.17,76.86,1212.85,PayPal
2020-11-01,ORD1451,Water Pump,Cooling,Retail,2,45.75,0.0,91.5,Credit card
2020-11-02,ORD1452,Clutch Kit,Transmission,Retail,2,295.63,72.5,663.76,PayPal
2020-11-03,ORD1453,Oil Filter,Engine,Corporate,14,22.16,20.35,330.59,Cash
2020-11-04,ORD1454,Brake Rotor,Braking system,Wholesale,11,98.39,22.25,1104.54,Credit card
2020-11-04,ORD1455,Alternator,Electrical,Wholesale,23,211.41,68.68,4931.11,Bank transfer
2020-11-04,ORD1456,Spark Plugs,Ignition,Retail,3,9.95,46.34,76.19,Bank transfer
2020-11-04,ORD1457,Engine Oil,Engine,Retail,1,46.64,0.0,46.64,Bank transfer
2020-11-05,ORD1458,Fuel Pump,Fuel System,Corporate,14,204.45,0.0,2862.3,Bank transfer
2020-11-06,ORD1459,Brake Pads,Braking system,Wholesale,49,56.24,0.0,2755.76,Cash
2020-11-06,ORD1460,Battery,Electrical,Retail,5,105.93,0.0,529.65,Cash
2020-11-07,ORD1461,Engine Oil,Engine,Retail,3,51.96,0.0,155.88,Cash
2020-11-07,ORD1462,Radiator,Cooling,Retail,1,169.29,21.14,190.43,PayPal
2020-11-08,ORD1463,Spark Plugs,Ignition,Retail,3,7.06,0.0,21.18,Bank transfer
2020-11-09,ORD1464,Alternator,Electrical,Corporate,14,157.28,0.0,2201.92,PayPal
2020-11-09,ORD1465,Fuel Pump,Fuel System,Retail,4,112.38,73.69,523.21,Bank transfer
2020-11-10,ORD1466,Oil Filter,Engine,Wholesale,11,11.19,0.0,123.09,Credit card
2020-11-11,ORD1467,Spark Plugs,Ignition,Retail,2,9.71,50.72,70.14,Bank transfer
2020-11-12,ORD1468,Spark Plugs,Ignition,Retail,4,13.71,0.0,54.84,Bank transfer
2020-11-12,ORD1469,Spark Plugs,Ignition,Retail,4,10.21,0.0,40.84,PayPal
2020-11-12,ORD1470,Air Filter,Engine,Retail,2,26.51,43.24,96.26,Bank transfer
2020-11-13,ORD1471,Radiator,Cooling,Wholesale,26,134.9,0.0,3507.4,Cash
2020-11-14,ORD1472,Brake Pads,Braking system,Retail,1,62.39,37.21,99.6,PayPal
2020-11-14,ORD1473,Clutch Kit,Transmission,Retail,5,319.23,0.0,1596.15,Bank transfer
2020-11-15,ORD1474,Clutch Kit,Transmission,Retail,5,407.29,0.0,2036.45,Credit card
2020-11-15,ORD1475,Spark Plugs,Ignition,Retail,4,5.09,0.0,20.36,Bank transfer
2020-11-16,ORD1476,Battery,Electrical,Retail,4,158.21,20.45,653.29,Bank transfer
2020-11-16,ORD1477,Radiator,Cooling,Retail,5,192.97,71.75,1036.6,PayPal
2020-11-16,ORD1478,Shock Absorber,Suspension,Retail,4,129.55,0.0,518.2,Credit card
2020-11-17,ORD1479,Radiator,Cooling,Corporate,14,83.63,0.0,1170.82,Cash
2020-11-17,ORD1480,Water Pump,Cooling,Retail,5,47.49,0.0,237.45,Bank transfer
2020-11-17,ORD1481,Engine Oil,Engine,Retail,3,43.03,0.0,129.09,PayPal
2020-11-17,ORD1482,Brake Rotor,Braking system,Corporate,8,43.96,29.64,381.32,Cash
2020-11-18,ORD1483,Radiator,Cooling,Retail,3,151.72,61.67,516.83,PayPal
2020-11-19,ORD1484,Brake Rotor,Braking system,Retail,4,66.29,0.0,265.16,Bank transfer
2020-11-19,ORD1485,Radiator,Cooling,Retail,1,117.49,0.0,117.49,Bank transfer
2020-11-20,ORD1486,Engine Oil,Engine,Retail,2,56.64,20.17,133.45,PayPal
2020-11-21,ORD1487,Brake Pads,Braking system,Retail,4,30.06,0.0,120.24,Credit card
2020-11-21,ORD1488,Water Pump,Cooling,Wholesale,18,70.74,0.0,1273.32,Credit card
2020-11-21,ORD1489,Control Arm,Suspension,Retail,1,174.49,0.0,174.49,Cash
2020-11-21,ORD1490,Battery,Electrical,Retail,5,175.36,41.18,917.98,Bank transfer
2020-11-22,ORD1491,Alternator,Electrical,Retail,2,239.72,15.64,495.08,Credit card
2020-11-22,ORD1492,Engine Oil,Engine,Wholesale,32,33.51,0.0,1072.32,Credit card
2020-11-22,ORD1493,Oil Filter,Engine,Retail,4,24.96,0.0,99.84,PayPal
2020-11-22,ORD1494,Radiator,Cooling,Retail,5,144.49,0.0,722.45,Bank transfer
2020-11-23,ORD1495,Battery,Electrical,Retail,1,207.23,0.0,207.23,Bank transfer
2020-11-23,ORD1496,Water Pump,Cooling,Retail,5,97.38,10.16,497.06,Bank transfer
2020-11-23,ORD1497,Radiator,Cooling,Wholesale,36,148.75,0.0,5355.0,PayPal
2020-11-23,ORD1498,Clutch Kit,Transmission,Retail,2,499.3,0.0,998.6,Bank transfer
2020-11-24,ORD1499,Control Arm,Suspension,Retail,2,152.09,27.52,331.7,Bank transfer
2020-11-25,ORD1500,Battery,Electrical,Retail,4,179.65,0.0,718.6,Bank transfer
2020-11-25,ORD1501,Shock Absorber,Suspension,Retail,1,73.5,0.0,73.5,Credit card
2020-11-25,ORD1502,Engine Oil,Engine,Retail,5,42.72,0.0,213.6,Credit card
2020-11-26,ORD1503,Air Filter,Engine,Corporate,5,25.1,0.0,125.5,Cash
2020-11-26,ORD1504,Brake Rotor,Braking system,Wholesale,20,55.49,0.0,1109.8,PayPal
2020-11-26,ORD1505,Water Pump,Cooling,Corporate,7,110.85,0.0,775.95,Cash
2020-11-27,ORD1506,Radiator,Cooling,Wholesale,22,104.68,0.0,2302.96,Credit card
2020-11-27,ORD1507,Fuel Pump,Fuel System,Retail,1,116.78,44.0,160.78,Cash
2020-11-27,ORD1508,Battery,Electrical,Retail,1,233.33,0.0,233.33,Bank transfer
2020-11-28,ORD1509,Engine Oil,Engine,Retail,3,36.98,0.0,110.94,Credit card
2020-11-28,ORD1510,Shock Absorber,Suspension,Retail,4,130.38,22.38,543.9,PayPal
2020-11-28,ORD1511,Alternator,Electrical,Wholesale,47,244.61,0.0,11496.67,Cash
2020-11-29,ORD1512,Shock Absorber,Suspension,Retail,2,108.66,0.0,217.32,Bank transfer
2020-11-29,ORD1513,Oil Filter,Engine,Retail,2,19.94,32.61,72.49,Credit card
2020-11-29,ORD1514,Brake Rotor,Braking system,Wholesale,43,41.1,0.0,1767.3,Credit card
2020-11-29,ORD1515,Shock Absorber,Suspension,Retail,3,67.45,31.67,234.02,PayPal
2020-11-30,ORD1516,Fuel Pump,Fuel System,Retail,3,92.76,0.0,278.28,Bank transfer
2020-11-30,ORD1517,Brake Rotor,Braking system,Retail,1,60.43,56.32,116.75,PayPal
2020-11-30,ORD1518,Air Filter,Engine,Retail,2,17.65,68.55,103.85,Cash
2020-12-01,ORD1519,Spark Plugs,Ignition,Retail,2,8.42,0.0,16.84,PayPal
2020-12-01,ORD1520,Water Pump,Cooling,Retail,1,78.7,33.54,112.24,Cash
2020-12-01,ORD1521,Air Filter,Engine,Wholesale,15,17.85,0.0,267.75,Cash
2020-12-01,ORD1522,Brake Rotor,Braking system,Corporate,18,53.28,33.13,992.17,Credit card
2020-12-02,ORD1523,Brake Rotor,Braking system,Retail,5,77.36,0.0,386.8,Credit card
2020-12-02,ORD1524,Fuel Pump,Fuel System,Corporate,15,138.78,0.0,2081.7,Credit card
2020-12-02,ORD1525,Engine Oil,Engine,Retail,5,33.8,0.0,169.0,Cash
2020-12-02,ORD1526,Clutch Kit,Transmission,Retail,1,452.04,0.0,452.04,Cash
2020-12-03,ORD1527,Brake Pads,Braking system,Retail,4,75.29,27.19,328.35,PayPal
2020-12-03,ORD1528,Engine Oil,Engine,Wholesale,43,46.03,0.0,1979.29,Credit card
2020-12-04,ORD1529,Battery,Electrical,Wholesale,33,162.36,79.36,5437.24,Bank transfer
2020-12-04,ORD1530,Radiator,Cooling,Retail,2,104.13,31.84,240.1,PayPal
2020-12-04,ORD1531,Battery,Electrical,Retail,5,110.34,0.0,551.7,Credit card
2020-12-05,ORD1532,Battery,Electrical,Retail,1,160.29,0.0,160.29,PayPal
2020-12-05,ORD1533,Control Arm,Suspension,Retail,4,121.18,0.0,484.72,Bank transfer
2020-12-05,ORD1534,Radiator,Cooling,Retail,1,148.25,18.2,166.45,Credit card
2020-12-05,ORD1535,Air Filter,Engine,Retail,1,20.29,28.75,49.04,Cash
2020-12-06,ORD1536,Clutch Kit,Transmission,Retail,1,348.04,67.78,415.82,Bank transfer
2020-12-06,ORD1537,Fuel Pump,Fuel System,Retail,4,102.59,0.0,410.36,Bank transfer
2020-12-06,ORD1538,Alternator,Electrical,Retail,5,297.01,32.76,1517.81,PayPal
2020-12-06,ORD1539,Fuel Pump,Fuel System,Wholesale,15,82.77,59.5,1301.05,Cash
2020-12-07,ORD1540,Water Pump,Cooling,Wholesale,25,67.35,14.9,1698.65,Cash
2020-12-08,ORD1541,Water Pump,Cooling,Retail,4,89.17,0.0,356.68,Bank transfer
2020-12-09,ORD1542,Water Pump,Cooling,Wholesale,31,67.92,43.13,2148.65,Bank transfer
2020-12-09,ORD1543,Radiator,Cooling,Wholesale,46,123.91,0.0,5699.86,Credit card
2020-12-09,ORD1544,Radiator,Cooling,Wholesale,31,188.43,0.0,5841.33,Credit card
2020-12-09,ORD1545,Control Arm,Suspension,Wholesale,26,128.34,0.0,3336.84,Cash
2020-12-10,ORD1546,Clutch Kit,Transmission,Wholesale,43,312.63,50.39,13493.48,Bank transfer
2020-12-10,ORD1547,Spark Plugs,Ignition,Wholesale,40,9.64,0.0,385.6,PayPal
2020-12-10,ORD1548,Alternator,Electrical,Retail,1,235.48,15.86,251.34,Bank transfer
2020-12-10,ORD1549,Clutch Kit,Transmission,Wholesale,17,325.11,0.0,5526.87,PayPal
2020-12-11,ORD1550,Spark Plugs,Ignition,Retail,4,9.45,38.25,76.05,Bank transfer
2020-12-11,ORD1551,Brake Rotor,Braking system,Retail,1,90.29,24.97,115.26,Bank transfer
2020-12-11,ORD1552,Oil Filter,Engine,Wholesale,36,23.53,0.0,847.08,Credit card
2020-12-11,ORD1553,Air Filter,Engine,Retail,1,30.89,0.0,30.89,Bank transfer
2020-12-12,ORD1554,Spark Plugs,Ignition,Retail,3,5.35,0.0,16.05,Bank transfer
2020-12-12,ORD1555,Engine Oil,Engine,Retail,1,39.59,0.0,39.59,Bank transfer
2020-12-12,ORD1556,Control Arm,Suspension,Retail,4,143.83,19.0,594.32,Credit card
2020-12-12,ORD1557,Battery,Electrical,Retail,4,104.32,77.33,494.61,Bank transfer
2020-12-13,ORD1558,Clutch Kit,Transmission,Retail,1,200.48,0.0,200.48,Bank transfer
2020-12-13,ORD1559,Fuel Pump,Fuel System,Retail,3,124.73,0.0,374.19,Credit card
2020-12-13,ORD1560,Brake Rotor,Braking system,Wholesale,41,96.17,29.16,3972.13,Cash
2020-12-13,ORD1561,Brake Rotor,Braking system,Retail,3,89.14,40.25,307.67,Cash
2020-12-14,ORD1562,Alternator,Electrical,Retail,3,323.29,0.0,969.87,Credit card
2020-12-14,ORD1563,Spark Plugs,Ignition,Corporate,17,9.9,0.0,168.3,Credit card
2020-12-14,ORD1564,Brake Pads,Braking system,Wholesale,23,73.31,52.96,1739.09,Cash
2020-12-15,ORD1565,Radiator,Cooling,Retail,3,164.24,0.0,492.72,Cash
2020-12-15,ORD1566,Alternator,Electrical,Retail,2,170.74,18.39,359.87,PayPal
2020-12-15,ORD1567,Oil Filter,Engine,Retail,1,16.22,57.57,73.79,Cash
2020-12-15,ORD1568,Alternator,Electrical,Retail,2,217.99,0.0,435.98,Cash
2020-12-16,ORD1569,Engine Oil,Engine,Wholesale,25,34.95,0.0,873.75,Bank transfer
2020-12-17,ORD1570,Radiator,Cooling,Wholesale,38,102.84,0.0,3907.92,Credit card
2020-12-17,ORD1571,Oil Filter,Engine,Retail,4,17.07,0.0,68.28,Credit card
2020-12-17,ORD1572,Spark Plugs,Ignition,Corporate,8,13.25,0.0,106.0,Bank transfer
2020-12-18,ORD1573,Oil Filter,Engine,Retail,2,11.32,0.0,22.64,Cash
